FIPS,state,stateAbr,county,metro,totEmp,ccShare,totEmpTh
25009,Massachusetts,MA,Essex County,1,365415,0.29954000000000003,365.415
25011,Massachusetts,MA,Franklin County,1,37405,0.25358,37.405
25013,Massachusetts,MA,Hampden County,1,204790,0.22059,204.79
25015,Massachusetts,MA,Hampshire County,1,82250,0.28085,82.25
25017,Massachusetts,MA,Middlesex County,1,791260,0.38499,791.26
25019,Massachusetts,MA,Nantucket County,0,6035,0.24771999999999997,6.035
25021,Massachusetts,MA,Norfolk County,1,342660,0.35925999999999997,342.66
25023,Massachusetts,MA,Plymouth County,1,243995,0.27148,243.995
25025,Massachusetts,MA,Suffolk County,1,369430,0.29338000000000003,369.43
25027,Massachusetts,MA,Worcester County,1,395270,0.28185,395.27
26001,Michigan,MI,Alcona County,0,3480,0.16379000000000002,3.48
26003,Michigan,MI,Alger County,0,3250,0.17845999999999998,3.25
26005,Michigan,MI,Allegan County,0,51245,0.20295,51.245
26007,Michigan,MI,Alpena County,0,12455,0.19791,12.455
26009,Michigan,MI,Antrim County,0,9415,0.188,9.415
26011,Michigan,MI,Arenac County,0,5680,0.14965,5.68
26013,Michigan,MI,Baraga County,0,3080,0.14448,3.08
26015,Michigan,MI,Barry County,1,26995,0.18615,26.995
26017,Michigan,MI,Bay County,1,47955,0.19748,47.955
26019,Michigan,MI,Benzie County,0,7800,0.21603000000000003,7.8
26021,Michigan,MI,Berrien County,1,69140,0.2223,69.14
26023,Michigan,MI,Branch County,0,18020,0.14512,18.02
26025,Michigan,MI,Calhoun County,1,57370,0.19165,57.37
26027,Michigan,MI,Cass County,1,23125,0.17492,23.125
26029,Michigan,MI,Charlevoix County,0,12090,0.21299,12.09
26031,Michigan,MI,Cheboygan County,0,9980,0.2024,9.98
26033,Michigan,MI,Chippewa County,0,15085,0.16705,15.085
26035,Michigan,MI,Clare County,0,10440,0.17240999999999998,10.44
26037,Michigan,MI,Clinton County,1,35495,0.23890999999999998,35.495
26039,Michigan,MI,Crawford County,0,5095,0.18548,5.095
26041,Michigan,MI,Delta County,0,16080,0.17817,16.08
26043,Michigan,MI,Dickinson County,0,11890,0.19008,11.89
26045,Michigan,MI,Eaton County,1,51845,0.233,51.845
26047,Michigan,MI,Emmet County,0,15855,0.24061999999999997,15.855
26049,Michigan,MI,Genesee County,1,164805,0.20154,164.805
26051,Michigan,MI,Gladwin County,0,8875,0.15775,8.875
26053,Michigan,MI,Gogebic County,0,6365,0.19089,6.365
26055,Michigan,MI,Grand Traverse County,0,42305,0.25458000000000003,42.305
26057,Michigan,MI,Gratiot County,0,17135,0.14444,17.135
26059,Michigan,MI,Hillsdale County,0,19160,0.16022999999999998,19.16
26061,Michigan,MI,Houghton County,0,15810,0.24858000000000002,15.81
26063,Michigan,MI,Huron County,0,14350,0.13763,14.35
26065,Michigan,MI,Ingham County,1,133085,0.28305,133.085
26067,Michigan,MI,Ionia County,1,26490,0.18516,26.49
26069,Michigan,MI,Iosco County,0,8740,0.16247,8.74
26071,Michigan,MI,Iron County,0,4705,0.16577999999999998,4.705
26073,Michigan,MI,Isabella County,0,32125,0.20545,32.125
26075,Michigan,MI,Jackson County,1,67005,0.20894000000000001,67.005
26077,Michigan,MI,Kalamazoo County,1,116985,0.26465,116.985
26079,Michigan,MI,Kalkaska County,0,7025,0.15089,7.025
26081,Michigan,MI,Kent County,1,287550,0.25844,287.55
26083,Michigan,MI,Keweenaw County,0,840,0.23214,0.84
26085,Michigan,MI,Lake County,0,3495,0.13734000000000002,3.495
26087,Michigan,MI,Lapeer County,1,37515,0.21298000000000003,37.515
26089,Michigan,MI,Leelanau County,0,9725,0.24575999999999998,9.725
26091,Michigan,MI,Lenawee County,0,44215,0.18636,44.215
26093,Michigan,MI,Livingston County,1,87745,0.30019,87.745
26095,Michigan,MI,Luce County,0,2275,0.12527,2.275
26097,Michigan,MI,Mackinac County,0,4540,0.18392,4.54
26099,Michigan,MI,Macomb County,1,381685,0.24977,381.685
26101,Michigan,MI,Manistee County,0,9555,0.18629,9.555
26103,Michigan,MI,Marquette County,0,30990,0.212,30.99
26105,Michigan,MI,Mason County,0,12495,0.18607,12.495
26107,Michigan,MI,Mecosta County,0,17110,0.18907000000000002,17.11
26109,Michigan,MI,Menominee County,0,10770,0.16063,10.77
26111,Michigan,MI,Midland County,0,37265,0.27076,37.265
26113,Michigan,MI,Missaukee County,0,6135,0.16952,6.135
26115,Michigan,MI,Monroe County,1,68240,0.19124000000000002,68.24
26117,Michigan,MI,Montcalm County,0,24965,0.14941,24.965
26119,Michigan,MI,Montmorency County,0,3035,0.17957,3.035
26121,Michigan,MI,Muskegon County,1,68790,0.17808,68.79
26123,Michigan,MI,Newaygo County,1,19500,0.16513,19.5
26125,Michigan,MI,Oakland County,1,578550,0.36171,578.55
26127,Michigan,MI,Oceana County,0,10935,0.13946,10.935
26129,Michigan,MI,Ogemaw County,0,7445,0.1323,7.445
26131,Michigan,MI,Ontonagon County,0,2660,0.16917000000000001,2.66
26133,Michigan,MI,Osceola County,0,9125,0.13973,9.125
26135,Michigan,MI,Oscoda County,0,2790,0.13799,2.79
26137,Michigan,MI,Otsego County,0,10425,0.20815,10.425
26139,Michigan,MI,Ottawa County,1,127025,0.23476,127.025
26141,Michigan,MI,Presque Isle County,0,4815,0.17861,4.815
26143,Michigan,MI,Roscommon County,0,7530,0.18659,7.53
26145,Michigan,MI,Saginaw County,1,80750,0.19622,80.75
26147,Michigan,MI,St. Clair County,1,69705,0.18507,69.705
26149,Michigan,MI,St. Joseph County,0,24885,0.16114,24.885
26151,Michigan,MI,Sanilac County,0,17190,0.15794,17.19
26153,Michigan,MI,Schoolcraft County,0,3265,0.15161,3.265
26155,Michigan,MI,Shiawassee County,0,30385,0.17936,30.385
26157,Michigan,MI,Tuscola County,0,22900,0.14432,22.9
26159,Michigan,MI,Van Buren County,1,33525,0.16614,33.525
26161,Michigan,MI,Washtenaw County,1,168735,0.35707,168.735
26163,Michigan,MI,Wayne County,1,704475,0.2133,704.475
26165,Michigan,MI,Wexford County,0,13410,0.1827,13.41
27001,Minnesota,MN,Aitkin County,0,6815,0.19002,6.815
27003,Minnesota,MN,Anoka County,1,175685,0.26696,175.685
27005,Minnesota,MN,Becker County,0,15890,0.18974000000000002,15.89
27007,Minnesota,MN,Beltrami County,0,20255,0.20069,20.255
27009,Minnesota,MN,Benton County,1,20135,0.18575,20.135
27011,Minnesota,MN,Big Stone County,0,2445,0.13292,2.445
27013,Minnesota,MN,Blue Earth County,0,36230,0.20065999999999998,36.23
27015,Minnesota,MN,Brown County,0,13950,0.14552,13.95
27017,Minnesota,MN,Carlton County,1,16325,0.18622,16.325
27019,Minnesota,MN,Carver County,1,48275,0.34604,48.275
27021,Minnesota,MN,Cass County,0,12360,0.21116999999999997,12.36
27023,Minnesota,MN,Chippewa County,0,6255,0.17185999999999998,6.255
27025,Minnesota,MN,Chisago County,1,26510,0.21218,26.51
27027,Minnesota,MN,Clay County,1,31025,0.22191999999999998,31.025
27029,Minnesota,MN,Clearwater County,0,3745,0.15354,3.745
27031,Minnesota,MN,Cook County,0,2745,0.28962,2.745
27033,Minnesota,MN,Cottonwood County,0,5680,0.15053,5.68
27035,Minnesota,MN,Crow Wing County,0,28630,0.21656,28.63
27037,Minnesota,MN,Dakota County,1,215670,0.30951999999999996,215.67
27039,Minnesota,MN,Dodge County,1,10675,0.17471,10.675
27041,Minnesota,MN,Douglas County,0,18320,0.23335,18.32
27043,Minnesota,MN,Faribault County,0,7200,0.14583,7.2
27045,Minnesota,MN,Fillmore County,0,10455,0.14825,10.455
27047,Minnesota,MN,Freeborn County,0,15725,0.13196,15.725
27049,Minnesota,MN,Goodhue County,0,23975,0.18603,23.975
27051,Minnesota,MN,Grant County,0,2955,0.17936,2.955
27053,Minnesota,MN,Hennepin County,1,614325,0.35034,614.325
27055,Minnesota,MN,Houston County,1,10090,0.19475,10.09
27057,Minnesota,MN,Hubbard County,0,8950,0.20335,8.95
27059,Minnesota,MN,Isanti County,1,18455,0.20293,18.455
27061,Minnesota,MN,Itasca County,0,19770,0.18892,19.77
27063,Minnesota,MN,Jackson County,0,5390,0.17532,5.39
27065,Minnesota,MN,Kanabec County,0,7490,0.1502,7.49
27067,Minnesota,MN,Kandiyohi County,0,21900,0.1863,21.9
27069,Minnesota,MN,Kittson County,0,2240,0.1317,2.24
27071,Minnesota,MN,Koochiching County,0,5970,0.1474,5.97
27073,Minnesota,MN,Lac qui Parle County,0,3640,0.16071,3.64
27075,Minnesota,MN,Lake County,0,5340,0.18070999999999998,5.34
27077,Minnesota,MN,Lake of the Woods County,0,2045,0.17115,2.045
27079,Minnesota,MN,Le Sueur County,0,14560,0.18407,14.56
27081,Minnesota,MN,Lincoln County,0,3030,0.15842,3.03
27083,Minnesota,MN,Lyon County,0,14170,0.18419000000000002,14.17
27085,Minnesota,MN,McLeod County,0,19050,0.2084,19.05
27087,Minnesota,MN,Mahnomen County,0,2260,0.12389000000000001,2.26
27089,Minnesota,MN,Marshall County,0,4795,0.17831,4.795
27091,Minnesota,MN,Martin County,0,10315,0.18565,10.315
27093,Minnesota,MN,Meeker County,0,11550,0.16061,11.55
27095,Minnesota,MN,Mille Lacs County,0,12145,0.15562,12.145
27097,Minnesota,MN,Morrison County,0,16030,0.13568,16.03
27099,Minnesota,MN,Mower County,0,19185,0.1681,19.185
27101,Minnesota,MN,Murray County,0,4475,0.1676,4.475
27103,Minnesota,MN,Nicollet County,0,18380,0.24781999999999998,18.38
27105,Minnesota,MN,Nobles County,0,10735,0.11504,10.735
27107,Minnesota,MN,Norman County,0,3290,0.13982,3.29
27109,Minnesota,MN,Olmsted County,1,77300,0.25116,77.3
27111,Minnesota,MN,Otter Tail County,0,27675,0.18952,27.675
27113,Minnesota,MN,Pennington County,0,7470,0.21553000000000003,7.47
27115,Minnesota,MN,Pine County,0,13135,0.16483,13.135
27117,Minnesota,MN,Pipestone County,0,4785,0.13584000000000002,4.785
27119,Minnesota,MN,Polk County,1,15770,0.17819000000000002,15.77
27121,Minnesota,MN,Pope County,0,5650,0.19204000000000002,5.65
27123,Minnesota,MN,Ramsey County,1,255265,0.30584,255.265
27125,Minnesota,MN,Red Lake County,0,2120,0.21934,2.12
27127,Minnesota,MN,Redwood County,0,7720,0.16321,7.72
27129,Minnesota,MN,Renville County,0,7890,0.14829,7.89
27131,Minnesota,MN,Rice County,0,32770,0.21650999999999998,32.77
27133,Minnesota,MN,Rock County,0,4870,0.14065999999999998,4.87
27135,Minnesota,MN,Roseau County,0,8360,0.15072,8.36
27137,Minnesota,MN,St. Louis County,1,94740,0.21796,94.74
27139,Minnesota,MN,Scott County,1,69450,0.32894,69.45
27141,Minnesota,MN,Sherburne County,1,44655,0.23055,44.655
27143,Minnesota,MN,Sibley County,0,7900,0.14684,7.9
27145,Minnesota,MN,Stearns County,1,79870,0.19425,79.87
27147,Minnesota,MN,Steele County,0,19040,0.20089,19.04
27149,Minnesota,MN,Stevens County,0,4905,0.2212,4.905
27151,Minnesota,MN,Swift County,0,4700,0.16064,4.7
27153,Minnesota,MN,Todd County,0,11765,0.11815,11.765
27155,Minnesota,MN,Traverse County,0,1770,0.12994,1.77
27157,Minnesota,MN,Wabasha County,1,11665,0.1676,11.665
27159,Minnesota,MN,Wadena County,0,5995,0.1543,5.995
27161,Minnesota,MN,Waseca County,0,9740,0.17300000000000001,9.74
27163,Minnesota,MN,Washington County,1,123575,0.33029000000000003,123.575
27165,Minnesota,MN,Watonwan County,0,5690,0.10895999999999999,5.69
27167,Minnesota,MN,Wilkin County,0,3305,0.1528,3.305
27169,Minnesota,MN,Winona County,0,28290,0.19954000000000002,28.29
27171,Minnesota,MN,Wright County,1,64310,0.25688,64.31
27173,Minnesota,MN,Yellow Medicine County,0,5255,0.15319000000000002,5.255
28001,Mississippi,MS,Adams County,0,11350,0.16035,11.35
28003,Mississippi,MS,Alcorn County,0,14085,0.19808,14.085
28005,Mississippi,MS,Amite County,0,4655,0.10740999999999999,4.655
28007,Mississippi,MS,Attala County,0,7330,0.18895,7.33
28009,Mississippi,MS,Benton County,0,3020,0.17881,3.02
28011,Mississippi,MS,Bolivar County,0,13035,0.15497,13.035
28013,Mississippi,MS,Calhoun County,0,5910,0.13959000000000002,5.91
28015,Mississippi,MS,Carroll County,0,3395,0.21649000000000002,3.395
28017,Mississippi,MS,Chickasaw County,0,6640,0.11596,6.64
28019,Mississippi,MS,Choctaw County,0,3400,0.13971,3.4
28021,Mississippi,MS,Claiborne County,0,3350,0.09104,3.35
28023,Mississippi,MS,Clarke County,0,6545,0.11077000000000001,6.545
28025,Mississippi,MS,Clay County,0,7600,0.17762999999999998,7.6
28027,Mississippi,MS,Coahoma County,0,8995,0.13285,8.995
28029,Mississippi,MS,Copiah County,1,11250,0.13910999999999998,11.25
28031,Mississippi,MS,Covington County,0,7240,0.16575,7.24
28033,Mississippi,MS,DeSoto County,1,77460,0.22463000000000002,77.46
28035,Mississippi,MS,Forrest County,1,32515,0.2219,32.515
28037,Mississippi,MS,Franklin County,0,2850,0.15789,2.85
28039,Mississippi,MS,George County,1,8015,0.1335,8.015
28041,Mississippi,MS,Greene County,0,4505,0.10655,4.505
28043,Mississippi,MS,Grenada County,0,8855,0.15359,8.855
28045,Mississippi,MS,Hancock County,1,17475,0.22604000000000002,17.475
28047,Mississippi,MS,Harrison County,1,82215,0.20135999999999998,82.215
28049,Mississippi,MS,Hinds County,1,106635,0.18999000000000002,106.635
28051,Mississippi,MS,Holmes County,0,5890,0.11800000000000001,5.89
28053,Mississippi,MS,Humphreys County,0,3110,0.10932,3.11
28055,Mississippi,MS,Issaquena County,0,485,0.08247,0.485
28057,Mississippi,MS,Itawamba County,0,9880,0.13005999999999998,9.88
28059,Mississippi,MS,Jackson County,1,60530,0.21006,60.53
28061,Mississippi,MS,Jasper County,0,6475,0.10039,6.475
28063,Mississippi,MS,Jefferson County,0,1910,0.08639,1.91
28065,Mississippi,MS,Jefferson Davis County,0,4500,0.12222000000000001,4.5
28067,Mississippi,MS,Jones County,0,27300,0.14597000000000002,27.3
28069,Mississippi,MS,Kemper County,0,3815,0.10615999999999999,3.815
28071,Mississippi,MS,Lafayette County,0,20015,0.30851999999999996,20.015
28073,Mississippi,MS,Lamar County,1,25440,0.26533,25.44
28075,Mississippi,MS,Lauderdale County,0,31690,0.17939000000000002,31.69
28077,Mississippi,MS,Lawrence County,0,4775,0.13298,4.775
28079,Mississippi,MS,Leake County,0,8265,0.11313,8.265
28081,Mississippi,MS,Lee County,0,36795,0.19201,36.795
28083,Mississippi,MS,Leflore County,0,9820,0.14765999999999999,9.82
28085,Mississippi,MS,Lincoln County,0,13515,0.16833,13.515
28087,Mississippi,MS,Lowndes County,0,23795,0.17525,23.795
28089,Mississippi,MS,Madison County,1,44980,0.33493,44.98
28091,Mississippi,MS,Marion County,0,9470,0.12513,9.47
28093,Mississippi,MS,Marshall County,1,13940,0.11944,13.94
28095,Mississippi,MS,Monroe County,0,14635,0.1452,14.635
28097,Mississippi,MS,Montgomery County,0,3855,0.19455,3.855
28099,Mississippi,MS,Neshoba County,0,11535,0.15388,11.535
28101,Mississippi,MS,Newton County,0,9020,0.16463,9.02
28103,Mississippi,MS,Noxubee County,0,3620,0.08011,3.62
28105,Mississippi,MS,Oktibbeha County,0,19820,0.30071,19.82
28107,Mississippi,MS,Panola County,0,12450,0.16345,12.45
28109,Mississippi,MS,Pearl River County,0,21625,0.22035,21.625
28111,Mississippi,MS,Perry County,1,4830,0.14079,4.83
28113,Mississippi,MS,Pike County,0,15315,0.17173,15.315
28115,Mississippi,MS,Pontotoc County,0,12380,0.14984,12.38
28117,Mississippi,MS,Prentiss County,0,9885,0.13455,9.885
28119,Mississippi,MS,Quitman County,0,2780,0.10970999999999999,2.78
28121,Mississippi,MS,Rankin County,1,68290,0.26431,68.29
28123,Mississippi,MS,Scott County,0,11860,0.11214,11.86
28125,Mississippi,MS,Sharkey County,0,1645,0.10942,1.645
28127,Mississippi,MS,Simpson County,1,10645,0.16956,10.645
28129,Mississippi,MS,Smith County,0,6615,0.15117,6.615
28131,Mississippi,MS,Stone County,1,7175,0.13449,7.175
28133,Mississippi,MS,Sunflower County,0,8535,0.11892,8.535
28135,Mississippi,MS,Tallahatchie County,0,4675,0.12299000000000002,4.675
28137,Mississippi,MS,Tate County,1,12480,0.15986,12.48
28139,Mississippi,MS,Tippah County,0,8685,0.12953,8.685
28141,Mississippi,MS,Tishomingo County,0,7235,0.15549000000000002,7.235
28143,Mississippi,MS,Tunica County,1,4180,0.11124,4.18
28145,Mississippi,MS,Union County,0,11360,0.1118,11.36
28147,Mississippi,MS,Walthall County,0,5600,0.12054000000000001,5.6
28149,Mississippi,MS,Warren County,0,20860,0.19463,20.86
28151,Mississippi,MS,Washington County,0,17780,0.19516,17.78
28153,Mississippi,MS,Wayne County,0,8085,0.10822999999999999,8.085
28155,Mississippi,MS,Webster County,0,3960,0.1351,3.96
28157,Mississippi,MS,Wilkinson County,0,3270,0.1055,3.27
28159,Mississippi,MS,Winston County,0,7470,0.15663,7.47
28161,Mississippi,MS,Yalobusha County,0,4510,0.10976,4.51
28163,Mississippi,MS,Yazoo County,0,8915,0.17890999999999999,8.915
29001,Missouri,MO,Adair County,0,11210,0.21899999999999997,11.21
29003,Missouri,MO,Andrew County,1,8820,0.21202,8.82
29005,Missouri,MO,Atchison County,0,2825,0.16283,2.825
29007,Missouri,MO,Audrain County,0,10585,0.15446,10.585
29009,Missouri,MO,Barry County,0,15150,0.16105999999999998,15.15
29011,Missouri,MO,Barton County,0,5365,0.14352,5.365
29013,Missouri,MO,Bates County,1,7315,0.13124,7.315
29015,Missouri,MO,Benton County,0,7130,0.19004000000000001,7.13
29017,Missouri,MO,Bollinger County,0,5175,0.14203,5.175
29019,Missouri,MO,Boone County,1,85095,0.27534000000000003,85.095
29021,Missouri,MO,Buchanan County,1,41630,0.16238,41.63
29023,Missouri,MO,Butler County,0,17930,0.1623,17.93
29025,Missouri,MO,Caldwell County,1,4045,0.12608,4.045
29027,Missouri,MO,Callaway County,1,21440,0.20849,21.44
29029,Missouri,MO,Camden County,0,19635,0.27196,19.635
29031,Missouri,MO,Cape Girardeau County,0,37205,0.21126,37.205
29033,Missouri,MO,Carroll County,0,4325,0.12947999999999998,4.325
29035,Missouri,MO,Carter County,0,2415,0.19669,2.415
29037,Missouri,MO,Cass County,1,48485,0.24224,48.485
29039,Missouri,MO,Cedar County,0,5085,0.18092,5.085
29041,Missouri,MO,Chariton County,0,3585,0.14085999999999999,3.585
29043,Missouri,MO,Christian County,1,36900,0.24891999999999997,36.9
29045,Missouri,MO,Clark County,0,3085,0.15235,3.085
29047,Missouri,MO,Clay County,1,113900,0.26821999999999996,113.9
29049,Missouri,MO,Clinton County,1,9570,0.16092,9.57
29051,Missouri,MO,Cole County,1,37810,0.26500999999999997,37.81
29053,Missouri,MO,Cooper County,0,7870,0.15438,7.87
29055,Missouri,MO,Crawford County,0,9980,0.12375,9.98
29057,Missouri,MO,Dade County,0,3080,0.11850999999999999,3.08
29059,Missouri,MO,Dallas County,1,6635,0.1266,6.635
29061,Missouri,MO,Daviess County,0,3620,0.13398,3.62
29063,Missouri,MO,DeKalb County,1,4870,0.13963,4.87
29065,Missouri,MO,Dent County,0,6060,0.14686,6.06
29067,Missouri,MO,Douglas County,0,5025,0.12736,5.025
29069,Missouri,MO,Dunklin County,0,11510,0.11208,11.51
29071,Missouri,MO,Franklin County,1,47725,0.18785,47.725
29073,Missouri,MO,Gasconade County,0,7000,0.17071,7.0
29075,Missouri,MO,Gentry County,0,3030,0.13530999999999999,3.03
29077,Missouri,MO,Greene County,1,132995,0.24211,132.995
29079,Missouri,MO,Grundy County,0,4540,0.12555,4.54
29081,Missouri,MO,Harrison County,0,3775,0.1245,3.775
29083,Missouri,MO,Henry County,0,9855,0.15930999999999998,9.855
29085,Missouri,MO,Hickory County,0,3265,0.16692,3.265
29087,Missouri,MO,Holt County,0,2375,0.15579,2.375
29089,Missouri,MO,Howard County,1,4665,0.15113,4.665
29091,Missouri,MO,Howell County,0,15905,0.1663,15.905
29093,Missouri,MO,Iron County,0,3705,0.1363,3.705
29095,Missouri,MO,Jackson County,1,320430,0.25196999999999997,320.43
29097,Missouri,MO,Jasper County,1,53260,0.18382,53.26
29099,Missouri,MO,Jefferson County,1,106825,0.19588,106.825
29101,Missouri,MO,Johnson County,0,22345,0.17923,22.345
29103,Missouri,MO,Knox County,0,1855,0.15903,1.855
29105,Missouri,MO,Laclede County,0,15395,0.14063,15.395
29107,Missouri,MO,Lafayette County,1,16250,0.18031,16.25
29109,Missouri,MO,Lawrence County,0,16625,0.14917,16.625
29111,Missouri,MO,Lewis County,0,4670,0.11135,4.67
29113,Missouri,MO,Lincoln County,1,23840,0.17722000000000002,23.84
29115,Missouri,MO,Linn County,0,5180,0.15444000000000002,5.18
29117,Missouri,MO,Livingston County,0,6760,0.14570999999999998,6.76
29119,Missouri,MO,McDonald County,1,9860,0.16075,9.86
29121,Missouri,MO,Macon County,0,6875,0.14109000000000002,6.875
29123,Missouri,MO,Madison County,0,4950,0.15657000000000001,4.95
29125,Missouri,MO,Maries County,0,4050,0.14074,4.05
29127,Missouri,MO,Marion County,0,13030,0.14965,13.03
29129,Missouri,MO,Mercer County,0,1545,0.14562999999999998,1.545
29131,Missouri,MO,Miller County,0,11195,0.17463,11.195
29133,Missouri,MO,Mississippi County,0,5585,0.10295,5.585
29135,Missouri,MO,Moniteau County,1,6565,0.17898,6.565
29137,Missouri,MO,Monroe County,0,3950,0.16835,3.95
29139,Missouri,MO,Montgomery County,0,5440,0.11397,5.44
29141,Missouri,MO,Morgan County,0,7330,0.14802,7.33
29143,Missouri,MO,New Madrid County,0,7790,0.10783,7.79
29145,Missouri,MO,Newton County,1,26040,0.1828,26.04
29147,Missouri,MO,Nodaway County,0,11730,0.14749,11.73
29149,Missouri,MO,Oregon County,0,3760,0.125,3.76
29151,Missouri,MO,Osage County,1,6725,0.17249,6.725
29153,Missouri,MO,Ozark County,0,3400,0.11175999999999998,3.4
29155,Missouri,MO,Pemiscot County,0,6580,0.10182000000000001,6.58
29157,Missouri,MO,Perry County,0,9270,0.13376,9.27
29159,Missouri,MO,Pettis County,0,18900,0.15132,18.9
29161,Missouri,MO,Phelps County,0,19270,0.22651999999999997,19.27
29163,Missouri,MO,Pike County,0,7590,0.16798,7.59
29165,Missouri,MO,Platte County,1,46565,0.31365,46.565
29167,Missouri,MO,Polk County,1,12480,0.16707,12.48
29169,Missouri,MO,Pulaski County,0,14865,0.14598,14.865
29171,Missouri,MO,Putnam County,0,2175,0.18850999999999998,2.175
29173,Missouri,MO,Ralls County,0,5070,0.14398,5.07
29175,Missouri,MO,Randolph County,0,10245,0.18545999999999999,10.245
29177,Missouri,MO,Ray County,1,10710,0.1578,10.71
29179,Missouri,MO,Reynolds County,0,2455,0.10182999999999999,2.455
29181,Missouri,MO,Ripley County,0,5215,0.08054,5.215
29183,Missouri,MO,St. Charles County,1,188235,0.3115,188.235
29185,Missouri,MO,St. Clair County,0,4040,0.18564,4.04
29186,Missouri,MO,Ste. Genevieve County,0,8640,0.15567,8.64
29187,Missouri,MO,St. Francois County,0,24900,0.16546,24.9
29189,Missouri,MO,St. Louis County,1,489340,0.31506999999999996,489.34
29195,Missouri,MO,Saline County,0,10575,0.12955,10.575
29197,Missouri,MO,Schuyler County,0,1905,0.13122999999999999,1.905
29199,Missouri,MO,Scotland County,0,2180,0.1445,2.18
29201,Missouri,MO,Scott County,0,17755,0.13602,17.755
